ID,Premise,Hypothesis,Label,Topic,Anno,Anno_Type
5960,"Todos los primeros intentos por implementar programas de carácter lúdico eran definitivos, juegos muy simples y de carácter experimental que llegaron a comercializarse, entre otras cosas, porque funcionaban en unas máquinas que estaban disponibles en universidades o en institutos de investigación.",Los primeros programas lúdicos se crearon para que pudieran ser utilizados en televisores.,cnt,3,7,Rewrite
5761,"En Moguer, Cristóbal Colón visitó en repetidas ocasiones el Monasterio de Santa Clara, cuya abadesa, Inés Enríquez, tía del rey Fernando el Católico, apoyó el proyecto de Colón ante la Corte.","La tía de Fernando II de Aragón, Inés Enríquez, ofreció la ayuda a Colón, que le presentó su proyecto.",ent,2,7,Rewrite
2886,"Durante la inmediata posguerra, la Unión Soviética reedificó y expandió su economía, al mantener su control estrictamente centralizado.",La Unión Soviética no descentralizó el poder en acabar la guerra.,ent,6,3,Generate
6507,"De facto, las principales lenguas oficiales y de trabajo son el inglés y el francés, tanto por su uso hablado, así como por su uso en la posterior redacción de los documentos oficiales.",El inglés ha dejado de usarse como lengua escrita y se ha limitado su uso a la lectura de documentos.,cnt,5,8,Rewrite
347,"Teniendo Las señoritas de Aviñón como punto de partida, Braque y Picasso acabaron formulando el cubismo en 1908.",Las señoritas de Aviñón marcaron el comienzo del período azul.,cnt,1,2,Generate
5768,"El escudo denegado por los reyes fue modificado pronto por los Colón, si bien estas alteraciones fueron hechas de motu proprio, así en 1502 en la publicación del Libro de los Privilegios.","Según cuenta el Libro de los Privilegios, los Colón jamás modificaron el escudo que les dieron los reyes, pues tenía miedo a las represalias.",neutral,2,8,Rewrite
514,"El Salón de Otoño de 1906 exhibió una retrospectiva de Gauguin que impresionó profundamente a Picasso y tuvo gran influencia en su trabajo; el Salón también incluía diez obras de Cézanne, que falleció por esas mismas fechas.",La retrospectiva de Gauguin no impresionó a Picasso. ,cnt,1,9,Generate
6452,"El Tratado de la Unión Europea, en vigor desde 1993, ignora la creación de una unión económica y monetaria con la introducción de una moneda única (que por aquel entonces se pensaba llamar ECU).",La introducción de la moneda única de la Unión Europea es una idea novedosa que propuso Angela Merkel en la última reunión de dirigentes del estado de 2020.,neutral,5,7,Rewrite
6074,Los funcionarios griegos y el público en general se mostraban indiferentes con la experiencia de albergar unos Juegos Olímpicos.,Que los juegos se celebraran en Grecia causó alegría para la población griega.,cnt,4,5,Rewrite
549,Picasso es considerado desde la génesis del siglo XX como uno de los mayores pintores que participaron en muchos movimientos artísticos que se propagaron por el mundo y ejercieron una gran influencia en otros grandes artistas de su tiempo.,Picasso no sabe pintar cuadros. ,cnt,1,10,Generate
1585,"Entre los aparatos de bolsillo con la capacidad para reproducir videojuegos destacan hoy en día los teléfonos móviles (en particular los teléfonos inteligentes) que, sin ser los videojuegos su función primaria, los han ido incorporando a medida que se han ido incrementando sus prestaciones técnicas.",No hay una relación entre prestaciones técnicas y la incorporación de juegos ,cnt,3,10,Generate
4437,"Los partidos políticos europeos forman los grupos políticos en el Parlamento Europeo, y para ello se necesitan al menos 25 diputados de una quinta parte de los estados miembros.",Hay cuatro países con fronteras más largas que la de la UE.,neutral,5,11,Automated
7346,     Se puede jugar contra la máquina sin necesidad de una persona que la controle,En todos los juegos se enfrentan dos o más seres humanos que compiten entre ellos,cnt,10,20,Crowd
5532,"A mediados de diciembre Picasso volvió a Céret, desde donde viajó a Barcelona sin Eva durante las fiestas navideñas.",Picasso celebró la navidad con Eva en Barcelona.,cnt,1,8,Rewrite
8013,Los aparatos de bolsillo no han incrementado sus prestaciones des de su aparición. ,Los teléfonos móviles pueden ejecutar videojuegos,cnt,10,20,Crowd
8031,A nadie le interesaba llegar a Asia Oriental.,Los portugueses tomaron la iniciativa en la competencia por alcanzar una nueva ruta hacia la conquista de Asia Oriental.,cnt,10,20,Crowd
1292,El concepto de los videojuegos como una forma de arte es un tema controvertido dentro de la industria del entretenimiento.,Hay controversia a la hora de considerar los videoguegos como una expresión artística,ent,3,9,Generate
7291,Los videojuegos se han ido incorporando a los teléfonos móviles a medida que se han incrementado sus presentaciones técnicas.,"Hoy en día, los telefonos inteligentes no tienen la capacidad de reproducir videojuegos.",cnt,10,20,Crowd
1287,"Los videojuegos independientes son desarrollados por pequeños grupos de no más de 20 personas, sin la ayuda financiera de ninguna distribuidora.",Los videojuegos no independientes reciben ayuda financiera de distribuidoras. ,ent,3,9,Generate
2530,"Los alumnos tienen la oportunidad de aprender de y con sus compañeros de otros países, de practicar idiomas extranjeros y de desarrollar destrezas relacionadas con las TIC.","Está prohibido que los estudiantes tengan contacto con alumnos de otros países, so pena de aislamiento.",cnt,5,1,Generate
2680,"Con la entrada en vigor del Tratado de Lisboa, los símbolos de la UE como la bandera, el lema, el himno o el Día de Europa no son jurídicamente vinculantes, aunque todos ellos se encuentran en uso.",El Parlamento Europeo ha convocado un concurso para crear una bandera oficial por primera vez. ,cnt,5,4,Generate
3247,La vinculación de Picasso a los Ballets Rusos y a los marchantes Léonce y Paul Rosenberg le proporcionó una atención más favorable de la crítica y una mayor visibilidad.,"Teniendo Las señoritas de Aviñón como punto de partida, Braque y Picasso no acabaron formulando el cubismo en 1908.",neutral,1,11,Automated
3156,Picasso es considerado desde la génesis del siglo XX como uno de los mayores pintores que participaron en muchos movimientos artísticos que se propagaron por el mundo y ejercieron una gran influencia en otros grandes artistas de su tiempo.,El Museo del Prado está en Madrid.,neutral,1,11,Automated
2840,"Generalmente, los rusos y la mayoría de la población no rusa del imperio compartieron poco en cuanto a cultura, religión e idioma.",No había culturas idénticas en la Unión.,ent,6,2,Generate
5341,El argumento es que los Juegos se han convertido en algo indistinguible de cualquier otro espectáculo deportivo comercializado.,Para crear un videojuego hay que pasar por distintas fases. ,neutral,4,14,Automated
5845,"Los videojuegos independientes son desarrollados por pequeños grupos de no más de 20 personas, sin la ayuda financiera de ninguna distribuidora.",Los juegos financiados por distribuidoras pueden ser considerados videojuegos independientes.,cnt,3,5,Rewrite
1648,"Otra fecha comúnmente citada de cuando finalizaron oficialmente los juegos es el 426 d. C., cuando el sucesor del emperador Teodosio I, Teodosio II ordenó la destrucción de todos los templos griegos.","El sucesor del emperador Teodosio I, que llevaba su mismo nombre, mandó derruir todos los templos griegos del lugar.",ent,4,1,Generate
7217,Beatriz Enríquez de Arana y Colón eran amantes,"         Se casó con Beatriz Enríquez de Arana, y a su muerte Colón le legó su fortuna e hizo que su primer hijo, Diego, la tratara como su madre verdadera. ",cnt,10,20,Crowd
7500,Un videojuego se puede ejecutar en un PC u ordenador personal. ,Se puede jugar a videojuegos en un ordenador.,ent,10,20,Crowd
6792,Los portugueses lucharon contra los musulmanes.,Los portugueses no tomaron la iniciativa en la competencia por alcanzar una nueva ruta de las especias que fuera una alternativa marítima directa a Asia Oriental.,neutral,10,20,Crowd
6581,"La Unión de Repúblicas Socialistas Soviéticas no fue un Estado socialista federal compuesto por quince repúblicas, creado el 30 de diciembre de 1922 y disuelto el 25 de diciembre de 1991.","No más de quince repúblicas formaban la URSS, un Estado federal que duró casi setenta años.",cnt,6,5,Rewrite
1565,Gee (2004)​ establece que “la teoría de aprendizaje incorporada a los buenos videojuegos se acerca más a lo que yo creo que son las mejores teorías del aprendizaje planteadas por la ciencia cognitiva”.,Gee (2004) no deja a sus hijos jugar a los buenos videojuegos por riesgo a recibir un aprendizaje contraproducente. ,cnt,3,9,Generate
793,"Las teorías secundarias afirman que el origen de Cristóbal Colón es un enigma sobre el que no existe unanimidad entre historiadores e investigadores, entre otras razones por la confusión y pérdida de documentación referente a sus orígenes y ascendencia.",No hay un acuerdo entre historiadores e investigadores,ent,2,10,Generate
804,"Nunca se casaron con Beatriz Enríquez de Arana, aunque a su muerte Colón le legó su fortuna e hizo que su primer hijo, Diego, la tratara como a su madre verdadera.",Colón no se casó pero tuvo un hijo.,ent,2,10,Generate
6007,La comercialización de los juegos creados por las desarrolladoras es labor de las distribuidoras de videojuegos.,"Las personas que crean los juegos son distintas de las personas que los distribuyen, pues se dice que conocen peor el mercado y el público al cual va dirigido.",ent,3,8,Rewrite
1424,Se han documentado casos en los que personas han muerto después de pasar prolongadas horas jugando videojuegos.,Los pocos casos de personas que han muerto jugando a videojuegos sufrieron un ataque al corazón debido a unas imágenes o sonidos bruscos.,cnt,3,1,Generate
4303,"En 1980 y 1984 , oponentes de la Guerra Fría realizaron grandes boicots .",Desde la antigüedad se ha usado un símbolo que represente cada país participante en los Juegos. ,neutral,4,13,Automated
7946,     Los moviles han mejorado su rendimiento y calidad pues permiten el uso de viedojuegos,No solo los ordenadores son capaces de reproducir videojuegos.,ent,10,20,Crowd
17,"Desde 1898 firmó sus obras como «Pablo Ruiz Picasso», luego como «Pablo R. Picasso», y sólo como «Picasso» desde 1901.","No todas las obras picassianas están firmadas del mismo modo, ya que cambió su firma a lo largo de su vida.",ent,1,1,Generate
7868,Además de las teorías secundarias hay teorías primarias.,Los historiadores e investigadores no se ponen de acuerdo sobre el origen de Cristóbal Colón.,ent,10,20,Crowd
743,"Colón,  no escribía en italiano ni cuando se dirigía a sus hijos o a sus hermanos; ni siquiera al Banco de San Giorgio de Génova.",Colón escribía al Banco de San Giorgio de Génova.,ent,2,9,Generate
6658,"Moscú consideraba a Europa Oriental una zona excelente para defender sus fronteras occidentales y aseguró su control en la región transformando los países de Europa del Este en Estados satélites, algo así como los EE UU con la Europa occidental.","Moscú escuchaba los países europeos en cuanto a su estrategia militar de defensa, nunca se servía de países que pertenecieran o estuvieran subyugados a la Unión Soviética.",cnt,6,7,Rewrite
